"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"IN005010600","AHMADABAD, IN","1977-03-20","0.00","87","104","68"
"IN005010600","AHMADABAD, IN","1977-03-21","0.00","88","104","66"
"IN005010600","AHMADABAD, IN","1977-03-22","0.00","84","102","66"
"IN005010600","AHMADABAD, IN","1977-03-23","0.00","82","100","66"
"IN005010600","AHMADABAD, IN","1977-03-24","0.00","85","102","70"
"IN005010600","AHMADABAD, IN","1977-03-25","0.00","87","104","66"
"IN005010600","AHMADABAD, IN","1977-03-26","0.00","86","104","75"
"IN005010600","AHMADABAD, IN","1977-03-27",,"90","104",
"IN005010600","AHMADABAD, IN","1977-03-28","0.00","90","106","73"
"IN005010600","AHMADABAD, IN","1977-03-29","0.00","92",,"75"
"IN005010600","AHMADABAD, IN","1977-03-30","0.00","92","108","73"
"IN005010600","AHMADABAD, IN","1977-03-31","0.00","91","108","77"
"IN005010600","AHMADABAD, IN","1977-04-02","0.00","88","109","79"
"IN005010600","AHMADABAD, IN","1977-04-03",,"91","104",
"IN005010600","AHMADABAD, IN","1977-04-04","0.00","87","100","77"
"IN005010600","AHMADABAD, IN","1977-04-05",,"87","97",
"IN005010600","AHMADABAD, IN","1977-04-06",,"85","95",
"IN005010600","AHMADABAD, IN","1977-04-07","0.00","86","97","73"
"IN005010600","AHMADABAD, IN","1977-04-08","0.00","85","97","75"
"IN005010600","AHMADABAD, IN","1977-04-09","0.00","87","99","77"
"IN005010600","AHMADABAD, IN","1977-04-10",,"88","100",
"IN005010600","AHMADABAD, IN","1977-04-11","0.00","85","99","73"
"IN005010600","AHMADABAD, IN","1977-04-12","0.00","86","97","77"
"IN005010600","AHMADABAD, IN","1977-04-13",,"89","100",
"IN005010600","AHMADABAD, IN","1977-04-14",,"86","99",
"IN005010600","AHMADABAD, IN","1977-04-15","0.00","87","102","75"
"IN005010600","AHMADABAD, IN","1977-04-16","0.00","88","102",
"IN005010600","AHMADABAD, IN","1977-04-17",,"89","104",
"IN005010600","AHMADABAD, IN","1977-04-18","0.00","91","104","77"
"IN005010600","AHMADABAD, IN","1977-04-19",,"95","106",
"IN005010600","AHMADABAD, IN","1977-04-20",,"93","106",
"IN005010600","AHMADABAD, IN","1977-04-22","0.00","91",,"75"
"IN005010600","AHMADABAD, IN","1977-04-23",,"91","104",
"IN005010600","AHMADABAD, IN","1977-04-24",,"90","104",
"IN005010600","AHMADABAD, IN","1977-04-25","0.00","88","104","77"
"IN005010600","AHMADABAD, IN","1977-04-26",,"94","106",
"IN005010600","AHMADABAD, IN","1977-04-27","0.00","91","108","77"
"IN005010600","AHMADABAD, IN","1977-04-28",,"94","108",
"IN005010600","AHMADABAD, IN","1977-04-29","0.00","90","108","75"
"IN005010600","AHMADABAD, IN","1977-04-30","0.00","90","106","77"
"IN005010600","AHMADABAD, IN","1977-05-01",,"90","104",
"IN005010600","AHMADABAD, IN","1977-05-02","0.00","89","102","79"
"IN005010600","AHMADABAD, IN","1977-05-03","0.00","89","108","77"
"IN005010600","AHMADABAD, IN","1977-05-04",,"91","104",
"IN005010600","AHMADABAD, IN","1977-05-05","0.00","89","102","79"
"IN005010600","AHMADABAD, IN","1977-05-06","0.00","92","104","79"
"IN005010600","AHMADABAD, IN","1977-05-07","0.00","94","106","79"
"IN005010600","AHMADABAD, IN","1977-05-08",,"91","106",
"IN005010600","AHMADABAD, IN","1977-05-09","0.00","92",,"82"
"IN005010600","AHMADABAD, IN","1977-05-10","0.00","94","108","82"
"IN005010600","AHMADABAD, IN","1977-05-11","0.00","97","111","82"
"IN005010600","AHMADABAD, IN","1977-05-12",,"99","111",
"IN005010600","AHMADABAD, IN","1977-05-13",,"103",,
"IN005010600","AHMADABAD, IN","1977-05-14","0.00","92","111",
"IN005010600","AHMADABAD, IN","1977-05-15","0.00","94","106","81"
"IN005010600","AHMADABAD, IN","1977-05-21","0.00","90",,"81"
"IN005010600","AHMADABAD, IN","1977-05-23","0.00","89","108",
"IN005010600","AHMADABAD, IN","1977-05-24","0.00","91","102","82"
"IN005010600","AHMADABAD, IN","1977-05-25","0.00","88",,"81"
"IN005010600","AHMADABAD, IN","1977-05-26",,"89","102",
"IN005010600","AHMADABAD, IN","1977-05-27",,"82","95",
"IN005010600","AHMADABAD, IN","1977-05-28","0.43","88",,"72"
"IN005010600","AHMADABAD, IN","1977-05-29","0.00","86","99",
"IN005010600","AHMADABAD, IN","1977-05-30","0.00","90",,"81"
"IN005010600","AHMADABAD, IN","1977-06-01","0.00","92","104","82"
"IN005010600","AHMADABAD, IN","1977-06-02",,"91","106",
"IN005010600","AHMADABAD, IN","1977-06-03","0.00","89","108","82"
"IN005010600","AHMADABAD, IN","1977-06-04","0.00","92","108","81"
"IN005010600","AHMADABAD, IN","1977-06-05","0.00","94",,"81"
"IN005010600","AHMADABAD, IN","1977-06-06","0.00","93",,"77"
"IN005010600","AHMADABAD, IN","1977-06-07","0.00","90","108","81"
"IN005010600","AHMADABAD, IN","1977-06-08","0.00","93","104","81"
"IN005010600","AHMADABAD, IN","1977-06-09","0.00","92","104","84"
"IN005010600","AHMADABAD, IN","1977-06-10","0.24","87","99",
"IN005010600","AHMADABAD, IN","1977-06-11","1.77","83","95","73"
"IN005010600","AHMADABAD, IN","1977-06-12","0.02","83","93","79"
"IN005010600","AHMADABAD, IN","1977-06-13","0.08","84","91","79"
"IN005010600","AHMADABAD, IN","1977-06-14","0.00","87",,
"IN005010600","AHMADABAD, IN","1977-06-15","0.00","90","100","82"
"IN005010600","AHMADABAD, IN","1977-06-16","0.00","90","102",
"IN005010600","AHMADABAD, IN","1977-06-17","0.00","90","104","82"
"IN005010600","AHMADABAD, IN","1977-06-18","0.00","92","100","82"
"IN005010600","AHMADABAD, IN","1977-06-19",,"92","102",
"IN005010600","AHMADABAD, IN","1977-06-20","0.00","89",,
"IN005010600","AHMADABAD, IN","1977-06-21","0.67","89","100","81"
"IN005010600","AHMADABAD, IN","1977-06-22","0.00","86","95",
"IN005010600","AHMADABAD, IN","1977-06-23","0.02","82","86","79"
"IN005010600","AHMADABAD, IN","1977-06-24","0.04","83","90","81"
"IN005010600","AHMADABAD, IN","1977-06-25","0.00","83","95",
"IN005010600","AHMADABAD, IN","1977-06-26","0.04","82","91",
"IN005010600","AHMADABAD, IN","1977-06-27","1.81","84","93","77"
"IN005010600","AHMADABAD, IN","1977-06-28","0.04","81","88","75"
"IN005010600","AHMADABAD, IN","1977-06-29","1.54","81","88","75"
"IN005010600","AHMADABAD, IN","1977-06-30","0.00","81","88",
"IN005010600","AHMADABAD, IN","1977-07-01",,"82","88",
"IN005010600","AHMADABAD, IN","1977-07-02",,"80","90",
"IN005010600","AHMADABAD, IN","1977-07-03",,"80","88",
"IN005010600","AHMADABAD, IN","1977-07-04",,"84","90",
"IN005010600","AHMADABAD, IN","1977-07-05","0.00","81","86","79"
"IN005010600","AHMADABAD, IN","1977-07-06","3.15","83",,"77"
"IN005010600","AHMADABAD, IN","1977-07-07","0.47","77","81","75"
"IN005010600","AHMADABAD, IN","1977-07-08","3.54","79",,"75"
"IN005010600","AHMADABAD, IN","1977-07-09","0.00","80","88",
"IN005010600","AHMADABAD, IN","1977-07-10","0.98","81","84","77"
"IN005010600","AHMADABAD, IN","1977-07-11","0.00","80","91",
"IN005010600","AHMADABAD, IN","1977-07-12",,"82","88",
"IN005010600","AHMADABAD, IN","1977-07-13","0.00","83","90","79"
"IN005010600","AHMADABAD, IN","1977-07-14",,"82","91",
"IN005010600","AHMADABAD, IN","1977-07-15","0.00","83",,"79"
"IN005010600","AHMADABAD, IN","1977-07-16",,"83","91",
"IN005010600","AHMADABAD, IN","1977-07-17",,"82",,
"IN005010600","AHMADABAD, IN","1977-07-18",,"82","88",
"IN005010600","AHMADABAD, IN","1977-07-19",,"86","95",
"IN005010600","AHMADABAD, IN","1977-07-20",,"86","91",
"IN005010600","AHMADABAD, IN","1977-07-21",,"86","95",
"IN005010600","AHMADABAD, IN","1977-07-22",,"87","93",
"IN005010600","AHMADABAD, IN","1977-07-23","0.20","84","93","79"
"IN005010600","AHMADABAD, IN","1977-07-24","1.22","85","93","79"
"IN005010600","AHMADABAD, IN","1977-07-25","0.00","85","93",
"IN005010600","AHMADABAD, IN","1977-07-26","1.85","79","81","77"
"IN005010600","AHMADABAD, IN","1977-07-27","5.51","80","88","77"
"IN005010600","AHMADABAD, IN","1977-07-28","1.10","82",,"77"
"IN005010600","AHMADABAD, IN","1977-07-29","0.01","83",,
"IN005010600","AHMADABAD, IN","1977-07-30","0.00","87",,
"IN005010600","AHMADABAD, IN","1977-07-31",,"83","88",
"IN005010600","AHMADABAD, IN","1977-08-01",,"79","84",
"IN005010600","AHMADABAD, IN","1977-08-02",,"80","86",
"IN005010600","AHMADABAD, IN","1977-08-03",,"82","90",
"IN005010600","AHMADABAD, IN","1977-08-04",,"83","88",
"IN005010600","AHMADABAD, IN","1977-08-05","0.00","83","88","79"
"IN005010600","AHMADABAD, IN","1977-08-06",,"83",,
"IN005010600","AHMADABAD, IN","1977-08-07",,"81","86",
"IN005010600","AHMADABAD, IN","1977-08-08","4.72","76","79","73"
"IN005010600","AHMADABAD, IN","1977-08-09","0.00","80","86",
"IN005010600","AHMADABAD, IN","1977-08-10","0.12","83",,"77"
"IN005010600","AHMADABAD, IN","1977-08-11","0.00","83","90",
"IN005010600","AHMADABAD, IN","1977-08-12",,"83","90",
"IN005010600","AHMADABAD, IN","1977-08-13",,"83","90",
"IN005010600","AHMADABAD, IN","1977-08-14","0.04","81","86","77"
"IN005010600","AHMADABAD, IN","1977-08-15","0.04","83",,"77"
"IN005010600","AHMADABAD, IN","1977-08-16","0.00","82","88",
"IN005010600","AHMADABAD, IN","1977-08-17",,"80","86",
"IN005010600","AHMADABAD, IN","1977-08-18",,"81",,
"IN005010600","AHMADABAD, IN","1977-08-19","0.00","82","90","77"
"IN005010600","AHMADABAD, IN","1977-08-20","0.00","85",,"77"
"IN005010600","AHMADABAD, IN","1977-08-21",,"87","91",
"IN005010600","AHMADABAD, IN","1977-08-22",,"84","91",
"IN005010600","AHMADABAD, IN","1977-08-23",,"85","91",
"IN005010600","AHMADABAD, IN","1977-08-24",,"85","93",
"IN005010600","AHMADABAD, IN","1977-08-25",,"86","93",
"IN005010600","AHMADABAD, IN","1977-08-26","0.00","83",,
"IN005010600","AHMADABAD, IN","1977-08-27","0.55","79","86",
"IN005010600","AHMADABAD, IN","1977-08-28","0.02","81","86","79"
"IN005010600","AHMADABAD, IN","1977-08-29","0.00","83","91",
"IN005010600","AHMADABAD, IN","1977-08-30","0.00","83","91","77"
"IN005010600","AHMADABAD, IN","1977-08-31",,"87","93",
"IN005010600","AHMADABAD, IN","1977-09-01",,"84","91",
"IN005010600","AHMADABAD, IN","1977-09-02","0.20","84","91","77"
"IN005010600","AHMADABAD, IN","1977-09-03","0.00","80","86",
"IN005010600","AHMADABAD, IN","1977-09-04",,"80","86",
"IN005010600","AHMADABAD, IN","1977-09-05",,"78","88",
"IN005010600","AHMADABAD, IN","1977-09-06",,"81","88",
"IN005010600","AHMADABAD, IN","1977-09-07",,"78","86",
"IN005010600","AHMADABAD, IN","1977-09-08",,"82","90",
"IN005010600","AHMADABAD, IN","1977-09-09",,"82","90",
"IN005010600","AHMADABAD, IN","1977-09-10",,"82","90",
"IN005010600","AHMADABAD, IN","1977-09-11","0.00","80",,"75"
"IN005010600","AHMADABAD, IN","1977-09-12","0.00","83",,
"IN005010600","AHMADABAD, IN","1977-09-13","0.00","83",,"77"
"IN005010600","AHMADABAD, IN","1977-09-14",,"84","91",
"IN005010600","AHMADABAD, IN","1977-09-15","0.00","83","91","75"
"IN005010600","AHMADABAD, IN","1977-09-16",,"83",,
"IN005010600","AHMADABAD, IN","1977-09-17","0.00","82","91","73"
"IN005010600","AHMADABAD, IN","1977-09-18",,"82","90",
"IN005010600","AHMADABAD, IN","1977-09-19","0.00","81","91","73"
"IN005010600","AHMADABAD, IN","1977-09-20","0.04","79","86",
"IN005010600","AHMADABAD, IN","1977-09-21","0.24","82","90","75"
"IN005010600","AHMADABAD, IN","1977-09-22","0.00","81","90","73"
"IN005010600","AHMADABAD, IN","1977-09-23","0.00","82",,"75"
"IN005010600","AHMADABAD, IN","1977-09-24","0.00","82","91","73"
"IN005010600","AHMADABAD, IN","1977-09-25",,"85","97",
"IN005010600","AHMADABAD, IN","1977-09-26",,"84",,
"IN005010600","AHMADABAD, IN","1977-09-27","0.00","87","99","72"
"IN005010600","AHMADABAD, IN","1977-09-28","0.00","85","99","73"
"IN005010600","AHMADABAD, IN","1977-09-29",,"88","100",
"IN005010600","AHMADABAD, IN","1977-09-30","0.00","86",,"73"
"IN005010600","AHMADABAD, IN","1977-10-01","0.00","86","100","75"
"IN005010600","AHMADABAD, IN","1977-10-02",,"88","100",
"IN005010600","AHMADABAD, IN","1977-10-03","0.00","83",,"77"
"IN005010600","AHMADABAD, IN","1977-10-04",,"86","95",
"IN005010600","AHMADABAD, IN","1977-10-05","0.00","85","97","77"
"IN005010600","AHMADABAD, IN","1977-10-06",,"85","99",
"IN005010600","AHMADABAD, IN","1977-10-07","0.00","87","99","72"
"IN005010600","AHMADABAD, IN","1977-10-08","0.00","85","97","73"
"IN005010600","AHMADABAD, IN","1977-10-09",,"85","99",
"IN005010600","AHMADABAD, IN","1977-10-10","0.00","85","99","75"
"IN005010600","AHMADABAD, IN","1977-10-11","0.00","80","100","72"
"IN005010600","AHMADABAD, IN","1977-10-12","0.00","83","102","70"
"IN005010600","AHMADABAD, IN","1977-10-13","0.00","81","100",
"IN005010600","AHMADABAD, IN","1977-10-14","0.00","79","102","68"
"IN005010600","AHMADABAD, IN","1977-10-15","0.00","80","99","66"
"IN005010600","AHMADABAD, IN","1977-10-16","0.00","83","99","66"
"IN005010600","AHMADABAD, IN","1977-10-17","0.00","81",,
"IN005010600","AHMADABAD, IN","1977-10-18","0.00","82","99","66"
"IN005010600","AHMADABAD, IN","1977-10-19","0.00","83","99","70"
"IN005010600","AHMADABAD, IN","1977-10-20",,"82","100",
"IN005010600","AHMADABAD, IN","1977-10-21","0.00","84","99","66"
"IN005010600","AHMADABAD, IN","1977-10-22",,"84","99",
"IN005010600","AHMADABAD, IN","1977-10-23",,"86","100",
"IN005010600","AHMADABAD, IN","1977-10-24","0.00","85","99","72"
"IN005010600","AHMADABAD, IN","1977-10-25","0.00","82","97","68"
"IN005010600","AHMADABAD, IN","1977-10-26","0.00","84","99","68"
"IN005010600","AHMADABAD, IN","1977-10-27",,"85","97",
"IN005010600","AHMADABAD, IN","1977-10-28","0.00","87","100","70"
"IN005010600","AHMADABAD, IN","1977-10-29",,"82",,
"IN005010600","AHMADABAD, IN","1977-10-30","0.00","83","99",
"IN005010600","AHMADABAD, IN","1977-10-31","0.00","81","99",
"IN005010600","AHMADABAD, IN","1977-11-01","0.00","82","97","66"
"IN005010600","AHMADABAD, IN","1977-11-02","0.00","84","97","70"
"IN005010600","AHMADABAD, IN","1977-11-03",,"83",,
"IN005010600","AHMADABAD, IN","1977-11-04","0.00","81","99","66"
"IN005010600","AHMADABAD, IN","1977-11-05",,"84","97",
"IN005010600","AHMADABAD, IN","1977-11-06","0.00","82","97","66"
"IN005010600","AHMADABAD, IN","1977-11-07","0.00","82","99","66"
"IN005010600","AHMADABAD, IN","1977-11-08","0.00","82","95","66"
"IN005010600","AHMADABAD, IN","1977-11-09","0.00","83","97","66"
"IN005010600","AHMADABAD, IN","1977-11-10","0.00","83","97","68"
"IN005010600","AHMADABAD, IN","1977-11-11","0.00","82",,"66"
"IN005010600","AHMADABAD, IN","1977-11-12",,"81","95",
"IN005010600","AHMADABAD, IN","1977-11-13","0.00","80","95","66"
"IN005010600","AHMADABAD, IN","1977-11-14",,"81","93",
"IN005010600","AHMADABAD, IN","1977-11-15","0.00","79","93","70"
"IN005010600","AHMADABAD, IN","1977-11-16","0.00","83","93","72"
"IN005010600","AHMADABAD, IN","1977-11-17",,"82",,
"IN005010600","AHMADABAD, IN","1977-11-18","0.00","79","91",
"IN005010600","AHMADABAD, IN","1977-11-19","0.00","77","90","66"
"IN005010600","AHMADABAD, IN","1977-11-20","0.00","78","90","68"
"IN005010600","AHMADABAD, IN","1977-11-21","0.00","78","90","68"
"IN005010600","AHMADABAD, IN","1977-11-22","0.00","78","88","72"
"IN005010600","AHMADABAD, IN","1977-11-23","0.00","79","90","68"
"IN005010600","AHMADABAD, IN","1977-11-24","0.00","78","90","70"
"IN005010600","AHMADABAD, IN","1977-11-25","0.00","79","90","70"
"IN005010600","AHMADABAD, IN","1977-11-26","0.00","81","91","70"
"IN005010600","AHMADABAD, IN","1977-11-27",,"73","79",
"IN005010600","AHMADABAD, IN","1977-11-28","0.08","74",,"68"
"IN005010600","AHMADABAD, IN","1977-11-29","0.00","75","86","70"
"IN005010600","AHMADABAD, IN","1977-11-30",,"78","88",
"IN005010600","AHMADABAD, IN","1977-12-01","0.00","76","90","64"
"IN005010600","AHMADABAD, IN","1977-12-02","0.00","72","88",
"IN005010600","AHMADABAD, IN","1977-12-03","0.00","76","88","61"
"IN005010600","AHMADABAD, IN","1977-12-04","0.00","76",,"63"
"IN005010600","AHMADABAD, IN","1977-12-05","0.00","75","88","61"
"IN005010600","AHMADABAD, IN","1977-12-06",,"75","88",
"IN005010600","AHMADABAD, IN","1977-12-07","0.00","71",,"55"
"IN005010600","AHMADABAD, IN","1977-12-08","0.00","73","90","59"
"IN005010600","AHMADABAD, IN","1977-12-09","0.00","75","90","61"
"IN005010600","AHMADABAD, IN","1977-12-10","0.00","72","90","55"
"IN005010600","AHMADABAD, IN","1977-12-11","0.00","71",,"57"
"IN005010600","AHMADABAD, IN","1977-12-12","0.00","74","90","59"
"IN005010600","AHMADABAD, IN","1977-12-13","0.00","74","90","57"
"IN005010600","AHMADABAD, IN","1977-12-14",,"73","90",
"IN005010600","AHMADABAD, IN","1977-12-15","0.00","73","88","55"
"IN005010600","AHMADABAD, IN","1977-12-16","0.00","72","88","57"
"IN005010600","AHMADABAD, IN","1977-12-17","0.00","73","90","57"
"IN005010600","AHMADABAD, IN","1977-12-18","0.00","76","91","61"
"IN005010600","AHMADABAD, IN","1977-12-19","0.00","72","88","57"
"IN005010600","AHMADABAD, IN","1977-12-20","0.00","73","88","57"
"IN005010600","AHMADABAD, IN","1977-12-21","0.00","73","88","59"
"IN005010600","AHMADABAD, IN","1977-12-22",,"73",,
"IN005010600","AHMADABAD, IN","1977-12-23",,"71","86",
"IN005010600","AHMADABAD, IN","1977-12-24","0.00","72",,"57"
"IN005010600","AHMADABAD, IN","1977-12-25","0.00","70","90","52"
"IN005010600","AHMADABAD, IN","1977-12-26","0.00","73","86",
"IN005010600","AHMADABAD, IN","1977-12-27","0.00","69","81","59"
"IN005010600","AHMADABAD, IN","1977-12-28","0.00","65","77","50"
"IN005010600","AHMADABAD, IN","1977-12-29","0.00","59","75","45"
"IN005010600","AHMADABAD, IN","1977-12-30","0.00","66","77","45"
"IN005010600","AHMADABAD, IN","1977-12-31","0.00","68","81","50"
"IN005010600","AHMADABAD, IN","1978-01-01","0.00","67","81","54"
"IN005010600","AHMADABAD, IN","1978-01-02","0.00","63","77","48"
"IN005010600","AHMADABAD, IN","1978-01-03","0.00","65","81","45"
"IN005010600","AHMADABAD, IN","1978-01-04","0.00","67","82","48"
"IN005010600","AHMADABAD, IN","1978-01-05","0.00","70","84","54"
"IN005010600","AHMADABAD, IN","1978-01-06",,"69","82","52"
"IN005010600","AHMADABAD, IN","1978-01-07","0.00","67","84","52"
"IN005010600","AHMADABAD, IN","1978-01-08","0.00","65","84","52"
"IN005010600","AHMADABAD, IN","1978-01-09","0.00","68","82","50"
"IN005010600","AHMADABAD, IN","1978-01-10","0.00","66",,"52"
"IN005010600","AHMADABAD, IN","1978-01-11",,"71","82",
"IN005010600","AHMADABAD, IN","1978-01-12","0.00","67",,"55"
"IN005010600","AHMADABAD, IN","1978-01-13","0.00","71","86","52"
"IN005010600","AHMADABAD, IN","1978-01-14","0.00","71","84","57"
"IN005010600","AHMADABAD, IN","1978-01-15","0.00","67",,"55"
"IN005010600","AHMADABAD, IN","1978-01-16","0.00","66","81","50"
"IN005010600","AHMADABAD, IN","1978-01-17","0.00","66",,"50"
"IN005010600","AHMADABAD, IN","1978-01-20","0.00","67","79","48"
"IN005010600","AHMADABAD, IN","1978-01-21","0.00","58","77","48"
"IN005010600","AHMADABAD, IN","1978-01-22","0.00","59",,"45"
"IN005010600","AHMADABAD, IN","1978-01-23","0.00","68",,"48"
"IN005010600","AHMADABAD, IN","1978-01-24","0.00","69",,"54"
"IN005010600","AHMADABAD, IN","1978-01-25",,"70","82",
"IN005010600","AHMADABAD, IN","1978-01-26","0.00","66",,"54"
"IN005010600","AHMADABAD, IN","1978-01-27","0.00","73","86","52"
"IN005010600","AHMADABAD, IN","1978-01-28","0.00","70","84","54"
"IN005010600","AHMADABAD, IN","1978-01-29","0.00","74","86","55"
"IN005010600","AHMADABAD, IN","1978-01-30","0.00","70","81","59"
"IN005010600","AHMADABAD, IN","1978-01-31","0.00","69",,"52"
"IN005010600","AHMADABAD, IN","1978-02-01",,"69","81",
"IN005010600","AHMADABAD, IN","1978-02-02","0.00","64","82","50"
"IN005010600","AHMADABAD, IN","1978-02-03","0.00","68","82","55"
"IN005010600","AHMADABAD, IN","1978-02-04","0.00","74","90","57"
"IN005010600","AHMADABAD, IN","1978-02-05","0.00","76","90","63"
"IN005010600","AHMADABAD, IN","1978-02-06","0.00","74","88","61"
"IN005010600","AHMADABAD, IN","1978-02-07","0.00","71","84","55"
"IN005010600","AHMADABAD, IN","1978-02-08","0.00","67","82","52"
"IN005010600","AHMADABAD, IN","1978-02-09",,"70","84",
"IN005010600","AHMADABAD, IN","1978-02-10","0.00","72",,"63"
"IN005010600","AHMADABAD, IN","1978-02-11","0.00","75","86","64"
"IN005010600","AHMADABAD, IN","1978-02-12","0.00","76","88",
"IN005010600","AHMADABAD, IN","1978-02-13","0.00","72",,"61"
"IN005010600","AHMADABAD, IN","1978-02-14",,"75","82",
"IN005010600","AHMADABAD, IN","1978-02-15",,"68",,
"IN005010600","AHMADABAD, IN","1978-02-16",,"71","82",
"IN005010600","AHMADABAD, IN","1978-02-17","0.00","66","79","54"
"IN005010600","AHMADABAD, IN","1978-02-18","0.00","63","81","48"
"IN005010600","AHMADABAD, IN","1978-02-19","0.00","68","84","52"
"IN005010600","AHMADABAD, IN","1978-02-20","0.00","71","86","54"
"IN005010600","AHMADABAD, IN","1978-02-21","0.00","73","90","57"
"IN005010600","AHMADABAD, IN","1978-02-22","0.00","76","91","61"
"IN005010600","AHMADABAD, IN","1978-02-23","0.00","80",,"66"
"IN005010600","AHMADABAD, IN","1978-02-24","0.00","78","91","66"
"IN005010600","AHMADABAD, IN","1978-02-25",,"84","95",
"IN005010600","AHMADABAD, IN","1978-02-26","0.00","81",,"70"
"IN005010600","AHMADABAD, IN","1978-02-27","0.00","80",,"68"
"IN005010600","AHMADABAD, IN","1978-02-28","0.00","85",,"72"
"IN005010600","AHMADABAD, IN","1978-03-01","0.00","79","91","68"
"IN005010600","AHMADABAD, IN","1978-03-02","0.00","77","90","68"
"IN005010600","AHMADABAD, IN","1978-03-03","0.00","75","90","66"
"IN005010600","AHMADABAD, IN","1978-03-04","0.00","75","88","66"
"IN005010600","AHMADABAD, IN","1978-03-05","0.00","75","88","64"
"IN005010600","AHMADABAD, IN","1978-03-06","0.00","76","91","61"
"IN005010600","AHMADABAD, IN","1978-03-07",,"78","93",
